id_usuario,Length,Recency_Prime,Frequency,Monetary,Recency,Cluster
15150.0,251.0,27.666666666666668,10.0,5314.47,27.666666666666668,2
15152.0,177.0,13.333333333333334,13.0,4745.6900000000005,13.333333333333334,0
15153.0,0.0,31.0,1.0,329.25,31.0,1
15154.0,0.0,75.0,1.0,296.42,75.0,1
15156.0,32.0,13.333333333333334,3.0,961.49,13.333333333333334,1
15157.0,354.0,172.0,3.0,1936.0700000000002,172.0,2
15158.0,0.0,45.0,1.0,401.40000000000003,45.0,1
15159.0,359.0,3.3333333333333335,30.0,18641.010000000002,3.3333333333333335,0
15160.0,0.0,357.0,1.0,158.16,357.0,4
15163.0,173.0,105.0,2.0,304.47,105.0,2
15164.0,270.0,205.33333333333334,3.0,843.05,205.33333333333334,2
15165.0,0.0,373.0,1.0,487.75,373.0,4
15167.0,0.0,321.0,1.0,163.0,321.0,4
15168.0,0.0,26.0,1.0,106.56,26.0,1
15171.0,0.0,331.0,1.0,1289.5,331.0,4
15172.0,227.0,71.66666666666667,5.0,1624.0500000000002,71.66666666666667,2
15174.0,0.0,323.0,1.0,135.75,323.0,4
15175.0,0.0,72.0,1.0,224.14,72.0,1
15178.0,0.0,260.0,1.0,40.5,260.0,4
15179.0,300.0,102.0,5.0,2206.95,102.0,2
15180.0,0.0,367.0,1.0,87.5,367.0,4
15181.0,203.0,170.33333333333334,3.0,689.48,170.33333333333334,2
15182.0,114.0,211.5,2.0,622.85,211.5,4
15184.0,161.0,110.0,2.0,406.76,110.0,2
15185.0,0.0,70.0,1.0,310.62,70.0,1
15186.0,154.0,91.0,2.0,411.40999999999997,91.0,2
15187.0,210.0,6.666666666666667,16.0,4777.18,6.666666666666667,0
15189.0,331.0,4.333333333333333,41.0,16225.39,4.333333333333333,0
15192.0,245.0,225.33333333333334,3.0,1044.32,225.33333333333334,2
15193.0,0.0,61.0,1.0,499.32,61.0,1
15194.0,365.0,37.666666666666664,15.0,7616.53,37.666666666666664,0
15195.0,0.0,3.0,1.0,3861.0,3.0,1
15197.0,347.0,207.33333333333334,3.0,1079.6100000000001,207.33333333333334,2
15198.0,31.0,108.0,2.0,193.64,108.0,1
15199.0,249.0,130.0,4.0,1268.6999999999998,130.0,2
15201.0,160.0,113.0,5.0,1236.5400000000002,113.0,2
15203.0,285.0,70.66666666666667,6.0,1827.8,70.66666666666667,2
15204.0,0.0,357.0,1.0,316.58,357.0,4
15205.0,42.0,106.0,2.0,653.24,106.0,1
15206.0,265.0,85.33333333333333,4.0,420.29999999999995,85.33333333333333,2
15208.0,352.0,31.666666666666668,5.0,870.12,31.666666666666668,2
15210.0,0.0,225.0,1.0,331.18,225.0,4
15211.0,304.0,212.5,2.0,894.4100000000001,212.5,2
15212.0,0.0,241.0,1.0,101.8,241.0,4
15213.0,11.0,324.5,2.0,328.34999999999997,324.5,4
15214.0,241.0,12.333333333333334,8.0,1661.44,12.333333333333334,2
15215.0,49.0,63.666666666666664,3.0,734.9399999999999,63.666666666666664,1
15216.0,0.0,88.0,1.0,96.6,88.0,1
15218.0,308.0,46.666666666666664,11.0,5756.89,46.666666666666664,0
15219.0,0.0,176.0,1.0,305.75,176.0,4
15220.0,229.0,112.33333333333333,6.0,1778.9600000000003,112.33333333333333,2
15221.0,0.0,366.0,1.0,403.25,366.0,4
15222.0,0.0,319.0,1.0,585.0,319.0,4
15223.0,23.0,238.0,2.0,755.75,238.0,4
15224.0,4.0,360.5,2.0,322.08000000000004,360.5,4
15225.0,0.0,234.0,1.0,409.40000000000003,234.0,4
15226.0,0.0,311.0,1.0,154.41,311.0,4
15227.0,280.0,96.66666666666667,5.0,1219.3999999999999,96.66666666666667,2
15228.0,228.0,121.66666666666667,4.0,3386.71,121.66666666666667,2
15230.0,1.0,240.0,2.0,429.6,240.0,4
15232.0,27.0,127.0,2.0,612.06,127.0,1
15234.0,0.0,277.0,1.0,197.0,277.0,4
15235.0,155.0,234.66666666666666,12.0,2247.51,234.66666666666666,4
15236.0,0.0,299.0,1.0,321.05,299.0,4
15237.0,225.0,94.33333333333333,4.0,1412.32,94.33333333333333,2
15238.0,154.0,102.66666666666667,3.0,1071.99,102.66666666666667,2
15239.0,68.0,44.5,2.0,780.59,44.5,1
15240.0,267.0,107.0,5.0,1706.57,107.0,2
15241.0,216.0,89.0,8.0,1756.44,89.0,2
15243.0,0.0,74.0,1.0,316.68,74.0,1
15244.0,182.0,156.5,2.0,631.5699999999999,156.5,2
15245.0,127.0,194.0,3.0,2515.84,194.0,4
15246.0,120.0,298.5,2.0,514.1500000000001,298.5,4
15247.0,0.0,122.0,1.0,356.0,122.0,1
15249.0,224.0,63.333333333333336,13.0,6688.459999999999,63.333333333333336,0
15251.0,232.0,30.333333333333332,11.0,10484.99,30.333333333333332,0
15252.0,146.0,109.5,2.0,740.78,109.5,2
15253.0,153.0,40.333333333333336,5.0,918.1999999999998,40.333333333333336,1
15254.0,0.0,127.0,1.0,300.36,127.0,1
15255.0,0.0,67.0,1.0,890.85,67.0,1
15256.0,0.0,149.0,1.0,98.45,149.0,1
15257.0,0.0,283.0,1.0,317.15,283.0,4
15258.0,48.0,193.0,2.0,623.1600000000001,193.0,4
15260.0,272.0,143.0,7.0,1810.77,143.0,2
15261.0,0.0,135.0,1.0,254.82,135.0,1
15262.0,0.0,324.0,1.0,178.95000000000002,324.0,4
15263.0,0.0,107.0,1.0,156.51,107.0,1
15264.0,0.0,64.0,1.0,393.74,64.0,1
15265.0,84.0,193.5,2.0,1506.12,193.5,4
15266.0,0.0,338.0,1.0,119.3,338.0,4
15267.0,160.0,41.333333333333336,5.0,1717.36,41.333333333333336,2
15269.0,0.0,24.0,1.0,408.8,24.0,1
15270.0,294.0,50.0,7.0,2379.49,50.0,2
15271.0,358.0,23.333333333333332,15.0,2507.0699999999997,23.333333333333332,0
15272.0,28.0,71.5,2.0,721.94,71.5,1
15274.0,14.0,11.0,2.0,716.57,11.0,1
15275.0,0.0,38.0,1.0,615.14,38.0,1
15276.0,0.0,66.0,1.0,135.31,66.0,1
15277.0,0.0,47.0,1.0,255.89999999999998,47.0,1
15279.0,0.0,355.0,1.0,290.51,355.0,4
15280.0,0.0,172.0,1.0,113.12,172.0,4
15281.0,274.0,114.0,9.0,2332.1499999999996,114.0,2
15286.0,0.0,50.0,1.0,240.55,50.0,1
15287.0,48.0,46.5,2.0,486.69000000000005,46.5,1
15288.0,322.0,133.33333333333334,5.0,2306.52,133.33333333333334,2
15289.0,220.0,139.0,3.0,939.78,139.0,2
15290.0,354.0,6.0,18.0,7943.22,6.0,0
15291.0,348.0,31.0,15.0,4668.3,31.0,0
15292.0,0.0,201.0,1.0,180.94,201.0,4
15296.0,275.0,112.0,6.0,3672.86,112.0,2
15297.0,53.0,34.333333333333336,3.0,641.94,34.333333333333336,1
15298.0,364.0,11.666666666666666,12.0,4799.900000000001,11.666666666666666,0
15299.0,304.0,99.33333333333333,7.0,4507.01,99.33333333333333,2
15300.0,0.0,64.0,1.0,496.44,64.0,1
15301.0,317.0,65.66666666666667,12.0,5070.35,65.66666666666667,0
15303.0,0.0,290.0,1.0,574.02,290.0,4
15304.0,307.0,104.0,8.0,694.4000000000001,104.0,2
15306.0,83.0,101.66666666666667,3.0,1174.35,101.66666666666667,1
15307.0,0.0,96.0,1.0,205.3,96.0,1
15308.0,0.0,274.0,1.0,310.47,274.0,4
15311.0,373.0,3.6666666666666665,91.0,60767.9,3.6666666666666665,3
15312.0,279.0,131.0,4.0,924.8499999999999,131.0,2
15313.0,0.0,110.0,1.0,52.0,110.0,1
15314.0,0.0,199.0,1.0,327.97,199.0,4
15315.0,51.0,90.0,2.0,570.5,90.0,1
15316.0,0.0,327.0,1.0,165.0,327.0,4
15318.0,0.0,4.0,1.0,312.62,4.0,1
15319.0,0.0,284.0,1.0,204.5,284.0,4
15320.0,0.0,44.0,1.0,267.13,44.0,1
15321.0,220.0,144.66666666666666,3.0,2748.3100000000004,144.66666666666666,2
15322.0,0.0,86.0,1.0,679.68,86.0,1
15325.0,0.0,104.0,1.0,162.29,104.0,1
15326.0,0.0,334.0,1.0,311.71,334.0,4
15327.0,0.0,53.0,1.0,208.75,53.0,1
15329.0,132.0,115.0,3.0,1049.7,115.0,2
15330.0,28.0,46.5,2.0,714.96,46.5,1
15332.0,3.0,368.6666666666667,4.0,1661.06,368.6666666666667,4
15333.0,0.0,208.0,1.0,1028.56,208.0,4
15334.0,16.0,164.33333333333334,3.0,351.66999999999996,164.33333333333334,4
15335.0,0.0,54.0,1.0,173.97,54.0,1
15339.0,251.0,192.0,2.0,574.0699999999999,192.0,2
15341.0,0.0,81.0,1.0,2020.52,81.0,1
15342.0,0.0,130.0,1.0,406.09,130.0,1
15343.0,0.0,87.0,1.0,364.5,87.0,1
15344.0,73.0,35.666666666666664,3.0,563.9399999999999,35.666666666666664,1
15345.0,0.0,46.0,1.0,393.54,46.0,1
15346.0,0.0,333.0,1.0,252.42000000000002,333.0,4
15347.0,0.0,366.0,1.0,201.60000000000002,366.0,4
15348.0,0.0,72.0,1.0,158.04,72.0,1
15349.0,29.0,172.5,2.0,473.81,172.5,4
15350.0,0.0,373.0,1.0,115.65,373.0,4
15351.0,357.0,33.333333333333336,7.0,1960.1100000000001,33.333333333333336,2
15353.0,113.0,311.5,2.0,777.02,311.5,4
15355.0,23.0,41.0,2.0,277.05,41.0,1
15356.0,336.0,69.0,10.0,2766.5,69.0,2
15358.0,360.0,15.0,22.0,8347.2,15.0,0
15360.0,0.0,40.0,1.0,427.93,40.0,1
15361.0,0.0,362.0,1.0,418.92,362.0,4
15363.0,0.0,373.0,1.0,326.0,373.0,4
15364.0,158.0,175.0,2.0,913.19,175.0,2
15365.0,289.0,26.0,7.0,2314.3199999999997,26.0,2
15366.0,282.0,216.5,2.0,602.51,216.5,2
15367.0,218.0,120.0,4.0,1877.5900000000001,120.0,2
15368.0,0.0,21.0,1.0,446.94000000000005,21.0,1
15370.0,291.0,57.333333333333336,7.0,2386.05,57.333333333333336,2
15372.0,0.0,137.0,1.0,2007.3999999999999,137.0,1
15373.0,363.0,17.0,12.0,2415.9100000000003,17.0,0
15374.0,0.0,129.0,1.0,168.0,129.0,1
15376.0,182.0,126.33333333333333,3.0,1233.36,126.33333333333333,2
15379.0,189.0,187.66666666666666,7.0,3703.2900000000004,187.66666666666666,2
15380.0,356.0,47.333333333333336,5.0,1690.2600000000002,47.333333333333336,2
15381.0,54.0,241.0,2.0,596.8499999999999,241.0,4
15382.0,280.0,95.0,6.0,5955.710000000001,95.0,2
15384.0,189.0,265.0,2.0,642.41,265.0,4
15385.0,0.0,40.0,1.0,316.88,40.0,1
15386.0,0.0,186.0,1.0,394.14,186.0,4
15388.0,0.0,270.0,1.0,140.54,270.0,4
15389.0,0.0,172.0,1.0,500.0,172.0,4
15392.0,355.0,41.333333333333336,4.0,1535.5299999999997,41.333333333333336,2
15393.0,264.0,148.5,2.0,231.86,148.5,2
15394.0,348.0,97.33333333333333,4.0,2183.54,97.33333333333333,2
15395.0,0.0,326.0,1.0,107.45,326.0,4
15396.0,0.0,113.0,1.0,288.18,113.0,1
15397.0,0.0,290.0,1.0,94.0,290.0,4
15398.0,62.0,47.0,2.0,1345.5300000000002,47.0,1
15399.0,77.0,34.0,3.0,815.77,34.0,1
15400.0,186.0,111.33333333333333,5.0,716.2,111.33333333333333,2
15402.0,47.0,172.5,2.0,626.77,172.5,4
15405.0,0.0,189.0,1.0,349.1,189.0,4
15406.0,269.0,211.0,2.0,510.71000000000004,211.0,2
15407.0,271.0,146.66666666666666,4.0,1056.44,146.66666666666666,2
15408.0,0.0,264.0,1.0,267.18,264.0,4
15410.0,177.0,104.33333333333333,8.0,3450.8399999999997,104.33333333333333,2
15411.0,156.0,73.33333333333333,4.0,1358.88,73.33333333333333,2
15412.0,0.0,171.0,1.0,190.53,171.0,4
15414.0,232.0,96.33333333333333,3.0,774.9000000000001,96.33333333333333,2
15415.0,0.0,313.0,1.0,572.8100000000001,313.0,4
15416.0,218.0,153.33333333333334,4.0,3984.3200000000006,153.33333333333334,2
15417.0,0.0,85.0,1.0,508.8,85.0,1
15419.0,0.0,25.0,1.0,135.86,25.0,1
15421.0,251.0,163.0,4.0,950.3600000000001,163.0,2
15422.0,0.0,323.0,2.0,97.7,323.0,4
15423.0,0.0,38.0,1.0,43.5,38.0,1
15424.0,0.0,254.0,2.0,383.34000000000003,254.0,4
15426.0,350.0,28.333333333333332,5.0,1447.3899999999999,28.333333333333332,2
15427.0,13.0,37.666666666666664,3.0,1483.1399999999999,37.666666666666664,1
15428.0,0.0,15.0,1.0,93.78,15.0,1
15429.0,48.0,51.0,2.0,397.35,51.0,1
15432.0,0.0,23.0,1.0,171.19,23.0,1
15433.0,53.0,240.5,2.0,533.3,240.5,4
15434.0,191.0,49.0,5.0,1041.4800000000002,49.0,2
15435.0,0.0,22.0,1.0,149.29,22.0,1
15436.0,221.0,97.66666666666667,3.0,1122.53,97.66666666666667,2
15437.0,0.0,262.0,1.0,200.16,262.0,4
15438.0,0.0,131.0,1.0,156.57999999999998,131.0,1
15440.0,154.0,133.33333333333334,3.0,383.68,133.33333333333334,2
15442.0,0.0,249.0,1.0,594.0,249.0,4
15443.0,318.0,12.666666666666666,7.0,3236.91,12.666666666666666,2
15444.0,31.0,24.5,2.0,1418.2599999999998,24.5,1
15445.0,0.0,264.0,1.0,113.5,264.0,4
15447.0,0.0,331.0,1.0,155.17,331.0,4
15448.0,0.0,313.0,1.0,494.64,313.0,4
15449.0,235.0,157.66666666666666,3.0,974.52,157.66666666666666,2
15450.0,0.0,30.0,1.0,429.84,30.0,1
15452.0,234.0,121.66666666666667,3.0,538.73,121.66666666666667,2
15453.0,185.0,31.333333333333332,7.0,1388.37,31.333333333333332,2
15454.0,0.0,362.0,1.0,179.1,362.0,4
15456.0,75.0,308.3333333333333,3.0,447.22,308.3333333333333,4
15457.0,0.0,262.0,1.0,237.07,262.0,4
15458.0,0.0,25.0,1.0,161.64,25.0,1
15460.0,0.0,354.0,1.0,216.76,354.0,4
15462.0,92.0,141.66666666666666,3.0,234.60000000000002,141.66666666666666,1
15463.0,0.0,29.0,1.0,126.14,29.0,1
15464.0,0.0,338.0,1.0,1048.85,338.0,4
15465.0,349.0,55.0,18.0,7354.62,55.0,0
15466.0,0.0,85.0,1.0,334.53,85.0,1
15467.0,142.0,102.0,3.0,524.88,102.0,2
15468.0,0.0,51.0,2.0,467.51,51.0,1
15469.0,69.0,85.0,2.0,538.55,85.0,1
15471.0,0.0,2.0,1.0,469.48,2.0,1
15472.0,0.0,113.0,1.0,371.56,113.0,1
15473.0,46.0,33.333333333333336,7.0,1771.2,33.333333333333336,1
15475.0,0.0,77.0,1.0,454.10999999999996,77.0,1
15478.0,16.0,48.5,2.0,1441.42,48.5,1
15480.0,0.0,116.0,1.0,905.5,116.0,1
15482.0,343.0,19.333333333333332,12.0,11054.96,19.333333333333332,0
15483.0,105.0,161.0,4.0,233.81,161.0,1
15484.0,77.0,25.333333333333332,4.0,3594.31,25.333333333333332,1
15485.0,343.0,246.33333333333334,3.0,2575.0,246.33333333333334,2
15488.0,0.0,93.0,1.0,91.32000000000001,93.0,1
15489.0,188.0,97.33333333333333,3.0,1134.28,97.33333333333333,2
15491.0,140.0,125.33333333333333,6.0,3100.0899999999997,125.33333333333333,2
15492.0,46.0,51.0,2.0,659.46,51.0,1
15493.0,238.0,72.0,5.0,2001.8000000000002,72.0,2
15494.0,99.0,71.0,2.0,1299.23,71.0,1
15497.0,302.0,169.0,2.0,1262.2,169.0,2
15498.0,364.0,21.0,27.0,13316.4,21.0,0
15500.0,73.0,17.666666666666668,4.0,1131.56,17.666666666666668,1
15502.0,353.0,36.333333333333336,12.0,10384.93,36.333333333333336,0
15503.0,0.0,363.0,1.0,147.09,363.0,4
15504.0,0.0,81.0,1.0,52.83,81.0,1
15505.0,102.0,84.0,5.0,3610.96,84.0,1
15506.0,116.0,69.33333333333333,3.0,979.26,69.33333333333333,1
15507.0,0.0,172.0,1.0,492.36,172.0,4
15508.0,46.0,189.0,6.0,1000.27,189.0,4
15510.0,0.0,331.0,1.0,250.0,331.0,4
15511.0,73.0,33.333333333333336,5.0,909.23,33.333333333333336,1
15512.0,203.0,258.0,2.0,121.0,258.0,4
15513.0,340.0,56.333333333333336,19.0,14758.22,56.333333333333336,0
15514.0,352.0,17.0,11.0,4139.460000000001,17.0,0
15516.0,1.0,46.333333333333336,3.0,62.43,46.333333333333336,1
15517.0,0.0,233.0,1.0,267.03,233.0,4
15518.0,268.0,107.33333333333333,8.0,1942.4499999999998,107.33333333333333,2
15520.0,0.0,2.0,1.0,343.5,2.0,1
15521.0,214.0,76.66666666666667,8.0,3000.2,76.66666666666667,2
15522.0,54.0,60.5,2.0,398.84,60.5,1
15523.0,0.0,84.0,1.0,412.01000000000005,84.0,1
15524.0,0.0,25.0,1.0,440.0,25.0,1
15525.0,371.0,131.0,3.0,825.9200000000001,131.0,2
15526.0,0.0,33.0,2.0,148.44,33.0,1
15527.0,335.0,49.0,8.0,2429.7799999999997,49.0,2
15528.0,0.0,254.0,1.0,229.33,254.0,4
15529.0,343.0,59.333333333333336,11.0,3995.23,59.333333333333336,0
15530.0,225.0,113.66666666666667,4.0,1502.35,113.66666666666667,2
15531.0,22.0,19.0,2.0,2007.44,19.0,1
15532.0,332.0,107.33333333333333,4.0,1580.9299999999998,107.33333333333333,2
15533.0,69.0,63.333333333333336,3.0,807.5699999999999,63.333333333333336,1
15535.0,154.0,245.66666666666666,4.0,536.4,245.66666666666666,4
15537.0,0.0,163.0,1.0,110.92,163.0,1
15539.0,0.0,7.0,1.0,538.46,7.0,1
15540.0,0.0,11.0,1.0,213.3,11.0,1
15541.0,0.0,114.0,1.0,85.13000000000001,114.0,1
15543.0,0.0,288.0,1.0,127.86,288.0,4
15544.0,363.0,52.333333333333336,9.0,3546.7100000000005,52.333333333333336,2
15545.0,316.0,212.5,2.0,292.72,212.5,2
15547.0,354.0,38.333333333333336,14.0,4954.84,38.333333333333336,0
15549.0,239.0,183.66666666666666,3.0,1693.26,183.66666666666666,2
15550.0,297.0,93.33333333333333,4.0,575.63,93.33333333333333,2
15551.0,0.0,37.0,1.0,436.06,37.0,1
15552.0,0.0,217.0,1.0,90.12,217.0,4
15553.0,0.0,60.0,1.0,437.23,60.0,1
15554.0,0.0,278.0,1.0,217.2,278.0,4
15555.0,357.0,25.333333333333332,16.0,4805.17,25.333333333333332,0
15556.0,0.0,24.0,1.0,279.77,24.0,1
15557.0,0.0,29.0,1.0,473.65000000000003,29.0,1
15561.0,203.0,104.0,4.0,800.59,104.0,2
15562.0,0.0,352.0,1.0,134.55,352.0,4
15563.0,336.0,81.66666666666667,4.0,1400.44,81.66666666666667,2
15565.0,20.0,60.5,2.0,173.16000000000003,60.5,1
15567.0,0.0,19.0,1.0,186.01,19.0,1
15568.0,70.0,40.333333333333336,3.0,758.29,40.333333333333336,1
15569.0,228.0,115.0,5.0,1375.7099999999998,115.0,2
15570.0,362.0,17.666666666666668,12.0,4165.52,17.666666666666668,0
15571.0,66.0,23.333333333333332,4.0,650.4300000000001,23.333333333333332,1
15572.0,273.0,19.0,7.0,2552.86,19.0,2
15573.0,53.0,59.0,2.0,607.45,59.0,1
15574.0,194.0,298.6666666666667,4.0,702.25,298.6666666666667,4
15576.0,0.0,38.0,1.0,940.6700000000001,38.0,1
15577.0,154.0,202.33333333333334,3.0,258.88,202.33333333333334,4
15578.0,0.0,162.0,1.0,127.1,162.0,1
15579.0,245.0,191.5,2.0,348.6,191.5,2
15581.0,245.0,124.66666666666667,13.0,3679.9700000000003,124.66666666666667,2
15582.0,195.0,115.0,3.0,682.91,115.0,2
15584.0,138.0,48.333333333333336,4.0,725.1099999999999,48.333333333333336,1
15585.0,0.0,177.0,1.0,455.3,177.0,4
15587.0,301.0,94.33333333333333,4.0,913.6800000000001,94.33333333333333,2
15589.0,54.0,274.3333333333333,3.0,478.53,274.3333333333333,4
15592.0,0.0,47.0,1.0,388.58,47.0,1
15593.0,0.0,71.0,1.0,199.8,71.0,1
15594.0,218.0,42.666666666666664,5.0,1771.78,42.666666666666664,2
15596.0,264.0,199.33333333333334,5.0,1406.5900000000001,199.33333333333334,2
15597.0,0.0,35.0,1.0,324.57,35.0,1
15598.0,0.0,53.0,1.0,240.68,53.0,1
15599.0,177.0,115.5,2.0,761.74,115.5,2
15601.0,361.0,52.0,14.0,6776.560000000001,52.0,0
15602.0,359.0,19.333333333333332,9.0,1297.87,19.333333333333332,2
15603.0,0.0,79.0,1.0,48.480000000000004,79.0,1
15604.0,0.0,52.0,1.0,216.39,52.0,1
15605.0,337.0,126.0,5.0,1198.23,126.0,2
15606.0,263.0,117.0,9.0,2920.1600000000003,117.0,2
15607.0,0.0,337.0,1.0,104.76,337.0,4
15608.0,92.0,49.333333333333336,4.0,1093.68,49.333333333333336,1
15609.0,0.0,184.0,1.0,298.48,184.0,4
15610.0,0.0,52.0,1.0,112.46000000000001,52.0,1
15611.0,325.0,23.333333333333332,13.0,1591.45,23.333333333333332,0
15612.0,25.0,49.0,2.0,195.15,49.0,1
15615.0,348.0,29.0,23.0,10399.739999999998,29.0,0
15618.0,103.0,72.33333333333333,4.0,776.851,72.33333333333333,1
15619.0,0.0,11.0,1.0,336.40000000000003,11.0,1
15620.0,301.0,212.0,3.0,1553.1799999999998,212.0,2
15621.0,17.0,6.333333333333333,4.0,1293.03,6.333333333333333,1
15622.0,239.0,72.33333333333333,9.0,3709.5599999999995,72.33333333333333,2
15623.0,0.0,141.0,1.0,301.03,141.0,1
15624.0,139.0,153.0,4.0,588.13,153.0,2
15625.0,131.0,138.33333333333334,4.0,1534.2599999999998,138.33333333333334,2
15626.0,254.0,202.5,2.0,675.8,202.5,2
15628.0,362.0,25.666666666666668,9.0,2870.24,25.666666666666668,2
15630.0,159.0,125.0,2.0,1186.35,125.0,2
15632.0,259.0,67.33333333333333,8.0,3285.3100000000004,67.33333333333333,2
15634.0,0.0,17.0,1.0,243.55,17.0,1
15636.0,192.0,186.0,2.0,724.76,186.0,2
15637.0,0.0,53.0,1.0,223.36,53.0,1
15639.0,0.0,134.0,1.0,425.32,134.0,1
15640.0,367.0,18.666666666666668,15.0,12515.66,18.666666666666668,0
15641.0,253.0,216.0,4.0,1887.2000000000003,216.0,2
15643.0,90.0,222.0,3.0,664.0,222.0,4
15644.0,94.0,227.66666666666666,4.0,813.0,227.66666666666666,4
15645.0,0.0,19.0,1.0,612.01,19.0,1
15646.0,214.0,259.0,3.0,447.64000000000004,259.0,4
15648.0,62.0,235.5,2.0,657.35,235.5,4
15649.0,31.0,352.0,2.0,816.0,352.0,4
15651.0,223.0,111.66666666666667,3.0,646.3,111.66666666666667,2
15652.0,0.0,91.0,1.0,337.74,91.0,1
15653.0,23.0,104.5,2.0,877.4399999999999,104.5,1
15654.0,16.0,17.5,2.0,922.53,17.5,1
15655.0,0.0,243.0,1.0,560.67,243.0,4
15656.0,238.0,148.0,4.0,748.5,148.0,2
15657.0,0.0,23.0,1.0,30.0,23.0,1
15658.0,182.0,216.66666666666666,5.0,1024.1000000000001,216.66666666666666,2
15659.0,0.0,44.0,1.0,306.45,44.0,1
15660.0,340.0,45.0,9.0,1600.86,45.0,2
15661.0,21.0,328.0,2.0,309.79999999999995,328.0,4
15663.0,0.0,106.0,1.0,138.14,106.0,1
15664.0,0.0,51.0,1.0,386.43,51.0,1
15665.0,74.0,205.5,2.0,2242.01,205.5,4
15667.0,0.0,40.0,1.0,301.32,40.0,1
15668.0,0.0,218.0,1.0,76.32000000000001,218.0,4
15669.0,223.0,106.66666666666667,4.0,684.3399999999999,106.66666666666667,2
15670.0,0.0,297.0,1.0,173.05,297.0,4
15671.0,252.0,46.666666666666664,7.0,2657.13,46.666666666666664,2
15673.0,238.0,153.33333333333334,4.0,2881.02,153.33333333333334,2
15674.0,181.0,167.33333333333334,5.0,2446.6000000000004,167.33333333333334,2
15675.0,198.0,172.0,3.0,323.69,172.0,2
15676.0,265.0,112.66666666666667,3.0,3435.76,112.66666666666667,2
15677.0,0.0,49.0,1.0,657.23,49.0,1
15678.0,0.0,53.0,1.0,352.7,53.0,1
15679.0,158.0,69.33333333333333,4.0,781.28,69.33333333333333,2
15680.0,356.0,138.33333333333334,3.0,1333.68,138.33333333333334,2
15681.0,255.0,78.66666666666667,5.0,1426.16,78.66666666666667,2
15683.0,0.0,117.0,1.0,193.75,117.0,1
15687.0,321.0,19.0,9.0,2993.1,19.0,2
15689.0,241.0,241.0,2.0,254.1,241.0,2
15690.0,96.0,52.5,2.0,239.76,52.5,1
15691.0,0.0,252.0,1.0,136.8,252.0,4
15692.0,0.0,28.0,1.0,191.04,28.0,1
15694.0,372.0,11.333333333333334,14.0,6479.400000000001,11.333333333333334,0
15695.0,0.0,267.0,2.0,409.98,267.0,4
15696.0,293.0,111.33333333333333,8.0,2736.46,111.33333333333333,2
15699.0,0.0,18.0,1.0,309.65,18.0,1
15700.0,1.0,172.5,2.0,696.68,172.5,4
15701.0,108.0,48.0,4.0,1542.1399999999999,48.0,1
15703.0,0.0,265.0,1.0,211.5,265.0,4
15704.0,75.0,155.66666666666666,4.0,2293.62,155.66666666666666,1
15705.0,0.0,201.0,1.0,143.1,201.0,4
15706.0,52.0,68.33333333333333,4.0,1060.56,68.33333333333333,1
15707.0,51.0,47.333333333333336,4.0,945.5799999999999,47.333333333333336,1
15708.0,328.0,134.33333333333334,7.0,3364.2400000000002,134.33333333333334,2
15709.0,0.0,284.0,1.0,133.25,284.0,4
15712.0,278.0,63.333333333333336,5.0,1072.36,63.333333333333336,2
15713.0,222.0,254.5,2.0,356.70000000000005,254.5,4
15714.0,66.0,45.0,2.0,330.88,45.0,1
15716.0,223.0,201.66666666666666,4.0,1118.81,201.66666666666666,2
15717.0,0.0,234.0,1.0,150.3,234.0,4
15719.0,304.0,65.66666666666667,13.0,5045.61,65.66666666666667,0
15720.0,0.0,24.0,1.0,598.73,24.0,1
15721.0,0.0,12.0,1.0,507.08,12.0,1
15722.0,254.0,60.333333333333336,5.0,2222.5600000000004,60.333333333333336,2
15723.0,0.0,365.0,1.0,203.1,365.0,4
15724.0,83.0,243.0,2.0,218.25,243.0,4
15725.0,0.0,15.0,1.0,415.25,15.0,1
15727.0,342.0,89.33333333333333,7.0,5178.96,89.33333333333333,2
15729.0,0.0,213.0,1.0,85.0,213.0,4
15730.0,140.0,121.66666666666667,3.0,1120.88,121.66666666666667,2
15732.0,159.0,292.0,2.0,294.12,292.0,4
15733.0,0.0,283.0,1.0,162.3,283.0,4
15734.0,85.0,157.5,2.0,1339.4500000000003,157.5,1
15737.0,228.0,39.0,8.0,1205.12,39.0,2
15738.0,353.0,42.0,16.0,4812.42,42.0,0
15739.0,0.0,66.0,1.0,449.12,66.0,1
15740.0,0.0,49.0,1.0,154.88,49.0,1
15743.0,168.0,55.666666666666664,4.0,784.46,55.666666666666664,2
15744.0,0.0,78.0,1.0,34.8,78.0,1
15745.0,217.0,42.333333333333336,4.0,1094.59,42.333333333333336,2
15746.0,0.0,134.0,1.0,196.88,134.0,1
15747.0,160.0,102.0,3.0,974.04,102.0,2
15748.0,0.0,40.0,1.0,149.31,40.0,1
15749.0,97.0,299.6666666666667,3.0,44534.3,299.6666666666667,4
15750.0,364.0,18.666666666666668,8.0,2465.48,18.666666666666668,2
15752.0,333.0,83.0,7.0,2637.38,83.0,2
15753.0,0.0,305.0,1.0,79.2,305.0,4
15754.0,195.0,124.0,3.0,458.57000000000005,124.0,2
15755.0,284.0,57.333333333333336,6.0,2364.25,57.333333333333336,2
15756.0,187.0,142.33333333333334,4.0,532.96,142.33333333333334,2
15757.0,152.0,142.0,2.0,714.4200000000001,142.0,2
